transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,,d
620,07-10-2024,20:59:00,4,Male,63,Electronics,3,25,7,75,,,
946,08-10-2024,20:15:00,2,Male,62,Electronics,4,500,235,2000,,,
1273,09-10-2024,20:39:00,1,Female,22,Beauty,1,50,25.5,50,,,
1283,10-10-2024,20:15:00,1,Female,18,Electronics,1,500,130,500,,,
1452,11-10-2024,17:41:00,3,Female,48,Clothing,3,500,185,1500,,,
1469,12-10-2024,17:22:00,3,Male,18,Beauty,3,25,12.5,75,,,
1620,13-10-2024,22:48:00,5,Male,63,Electronics,3,25,7.75,75,,,
1946,14-10-2024,20:48:00,5,Male,62,Electronics,4,500,165,2000,,,
148,15-10-2024,20:39:00,5,Male,18,Clothing,2,30,9.9,60,,,
414,16-10-2024,19:40:00,1,Male,48,Beauty,4,25,9.75,100,,,
883,17-10-2024,20:43:00,5,Male,40,Electronics,1,500,245,500,,,
1148,18-10-2024,22:04:00,2,Male,18,Clothing,2,30,10.8,60,,,
1414,19-10-2024,21:28:00,4,Male,48,Beauty,4,25,11.25,100,,,
1883,20-10-2024,17:54:00,3,Male,40,Electronics,1,500,200,500,,,
731,21-10-2024,18:49:00,1,Male,54,Clothing,4,500,165,2000,,,
930,22-10-2024,17:54:00,1,Male,54,Clothing,4,50,26,200,,,
1731,23-10-2024,17:41:00,3,Male,54,Clothing,4,500,195,2000,,,
1930,24-10-2024,19:58:00,5,Male,54,Clothing,4,50,13,200,,,
518,25-10-2024,17:01:00,2,Female,40,Clothing,1,30,16.2,30,,,
1518,26-10-2024,20:03:00,3,Female,40,Clothing,1,30,12.6,30,,,
758,27-10-2024,18:30:00,1,Male,64,Clothing,4,25,6.75,100,,,
1758,28-10-2024,18:19:00,3,Male,64,Clothing,4,25,7.5,100,,,
639,29-10-2024,19:47:00,4,Female,62,Beauty,4,50,26.5,200,,,
838,30-10-2024,21:20:00,1,Male,47,Electronics,2,300,153,600,,,
1639,31-10-2024,18:13:00,5,Female,62,Beauty,4,50,24,200,,,
1838,01-11-2024,17:06:00,4,Male,47,Electronics,2,300,102,600,,,
353,02-11-2024,21:35:00,5,Male,31,Electronics,1,500,270,500,,,
501,03-11-2024,20:21:00,2,Male,39,Electronics,2,30,9,60,,,
721,04-11-2024,17:10:00,5,Female,52,Clothing,1,500,145,500,,,
1353,05-11-2024,21:59:00,3,Male,31,Electronics,1,500,235,500,,,
1501,06-11-2024,18:00:00,1,Male,39,Electronics,2,30,13.5,60,,,
1721,07-11-2024,22:42:00,3,Female,52,Clothing,1,500,215,500,,,
123,08-11-2024,19:00:00,3,Female,40,Electronics,2,30,11.7,60,,,
164,09-11-2024,18:26:00,3,Female,47,Beauty,3,500,185,1500,,,
425,10-11-2024,18:28:00,2,Female,55,Electronics,4,30,15.6,120,,,
1123,11-11-2024,21:04:00,1,Female,40,Electronics,2,30,10.8,60,,,
1164,12-11-2024,20:53:00,1,Female,47,Beauty,3,500,245,1500,,,
1425,13-11-2024,22:15:00,1,Female,55,Electronics,4,30,10.2,120,,,
48,14-11-2024,17:34:00,2,Male,54,Electronics,3,300,123,900,,,
118,15-11-2024,20:07:00,3,Female,30,Electronics,4,500,270,2000,,,
203,16-11-2024,21:33:00,4,Male,56,Clothing,2,500,175,1000,,,
305,17-11-2024,22:09:00,4,Female,18,Beauty,1,30,14.4,30,,,
358,18-11-2024,18:32:00,4,Female,32,Beauty,1,300,132,300,,,
376,19-11-2024,18:21:00,4,Female,64,Beauty,1,30,12,30,,,
398,20-11-2024,21:17:00,5,Female,48,Clothing,2,300,114,600,,,
411,21-11-2024,20:04:00,3,Male,62,Electronics,4,50,24.5,200,,,
504,22-11-2024,18:07:00,4,Female,38,Beauty,3,50,22,150,,,
970,23-11-2024,18:13:00,2,Male,59,Electronics,4,500,220,2000,,,
996,24-11-2024,17:38:00,2,Male,62,Clothing,1,50,13.5,50,,,
1048,25-11-2024,19:14:00,3,Male,54,Electronics,3,300,93,900,,,
1118,26-11-2024,17:24:00,1,Female,30,Electronics,4,500,170,2000,,,
1203,27-11-2024,18:36:00,2,Male,56,Clothing,2,500,145,1000,,,
1305,28-11-2024,18:24:00,5,Female,18,Beauty,1,30,7.8,30,,,
1358,29-11-2024,21:40:00,5,Female,32,Beauty,1,300,156,300,,,
1376,30-11-2024,19:49:00,3,Female,64,Beauty,1,30,9.9,30,,,
1398,01-12-2024,17:20:00,1,Female,48,Clothing,2,300,120,600,,,
1411,02-12-2024,20:27:00,1,Male,62,Electronics,4,50,26,200,,,
1504,03-12-2024,17:01:00,4,Female,38,Beauty,3,50,25.5,150,,,
1970,04-12-2024,17:44:00,5,Male,59,Electronics,4,500,230,2000,,,
1996,05-12-2024,18:49:00,2,Male,62,Clothing,1,50,25,50,,,
81,06-12-2024,22:48:00,4,Male,40,Electronics,1,50,14.5,50,,,
155,07-12-2024,18:05:00,3,Male,31,Electronics,4,500,150,2000,,,
470,08-12-2024,18:58:00,4,Female,57,Clothing,2,500,165,1000,,,
1081,09-12-2024,22:23:00,5,Male,40,Electronics,1,50,17,50,,,
1155,10-12-2024,18:22:00,3,Male,31,Electronics,4,500,255,2000,,,
1470,11-12-2024,19:47:00,1,Female,57,Clothing,2,500,165,1000,,,
106,12-12-2024,18:58:00,1,Female,46,Clothing,1,50,15,50,,,
818,13-12-2024,18:56:00,4,Male,30,Electronics,1,500,265,500,,,
1106,14-12-2024,17:50:00,3,Female,46,Clothing,1,50,14,50,,,
1818,15-12-2024,17:29:00,4,Male,30,Electronics,1,500,150,500,,,
94,16-12-2024,22:39:00,5,Female,47,Beauty,2,500,250,1000,,,
811,17-12-2024,18:34:00,2,Male,61,Beauty,2,25,6.75,50,,,
881,18-12-2024,20:52:00,4,Male,22,Electronics,1,300,99,300,,,
1094,19-12-2024,20:34:00,1,Female,47,Beauty,2,500,210,1000,,,
1811,20-12-2024,21:58:00,5,Male,61,Beauty,2,25,8.5,50,,,
1881,21-12-2024,17:23:00,5,Male,22,Electronics,1,300,147,300,,,
403,22-12-2024,19:31:00,5,Male,32,Clothing,2,300,78,600,,,
653,23-12-2024,22:53:00,3,Male,54,Clothing,3,25,9.25,75,,,
694,24-12-2024,17:47:00,3,Female,39,Electronics,2,25,10,50,,,
1403,25-12-2024,18:20:00,4,Male,32,Clothing,2,300,162,600,,,
1653,26-12-2024,19:34:00,2,Male,54,Clothing,3,25,12.75,75,,,
1694,27-12-2024,19:22:00,4,Female,39,Electronics,2,25,9.75,50,,,
4,28-12-2024,18:12:00,3,Male,37,Clothing,1,500,200,500,,,
647,29-12-2024,19:53:00,5,Male,59,Clothing,3,500,190,1500,,,
911,30-12-2024,17:29:00,3,Male,42,Electronics,3,300,84,900,,,
1004,31-12-2024,21:46:00,2,Male,37,Clothing,1,500,230,500,,,
1647,01-01-2025,20:26:00,5,Male,59,Clothing,3,500,240,1500,,,
1911,02-01-2025,18:33:00,4,Male,42,Electronics,3,300,75,900,,,
419,03-01-2025,19:18:00,5,Female,44,Clothing,3,30,11.7,90,,,
642,04-01-2025,21:40:00,1,Female,54,Clothing,4,25,12,100,,,
843,05-01-2025,22:46:00,3,Male,21,Beauty,3,500,180,1500,,,
895,06-01-2025,21:51:00,3,Female,55,Clothing,4,30,14.4,120,,,
1419,07-01-2025,18:42:00,3,Female,44,Clothing,3,30,9.3,90,,,
1642,08-01-2025,18:30:00,4,Female,54,Clothing,4,25,11.5,100,,,
1843,09-01-2025,18:58:00,1,Male,21,Beauty,3,500,240,1500,,,
1895,10-01-2025,20:59:00,4,Female,55,Clothing,4,30,15.3,120,,,
31,11-01-2025,17:47:00,3,Male,44,Electronics,4,300,129,1200,,,
37,12-01-2025,22:42:00,2,Female,18,Beauty,3,25,8.75,75,,,
72,13-01-2025,19:19:00,5,Female,20,Electronics,4,500,195,2000,,,
243,14-01-2025,18:02:00,5,Female,47,Electronics,3,300,156,900,,,
281,15-01-2025,20:09:00,4,Female,29,Beauty,4,500,275,2000,,,
489,16-01-2025,22:01:00,1,Male,44,Electronics,1,30,14.4,30,,,
491,17-01-2025,21:11:00,4,Female,60,Electronics,3,300,78,900,,,
729,18-01-2025,22:29:00,3,Male,29,Clothing,4,300,84,1200,,,
822,19-01-2025,17:39:00,3,Female,52,Beauty,3,50,13.5,150,,,
1031,20-01-2025,21:15:00,3,Male,44,Electronics,4,300,126,1200,,,
1037,21-01-2025,17:38:00,2,Female,18,Beauty,3,25,11.5,75,,,
1072,22-01-2025,18:10:00,4,Female,20,Electronics,4,500,180,2000,,,
1243,23-01-2025,17:11:00,4,Female,47,Electronics,3,300,138,900,,,
1281,24-01-2025,19:34:00,4,Female,29,Beauty,4,500,165,2000,,,
1489,25-01-2025,18:30:00,2,Male,44,Electronics,1,30,10.5,30,,,
1491,26-01-2025,22:14:00,107,Female,60,Electronics,3,300,129,900,,,
1729,27-01-2025,18:55:00,82,Male,29,Clothing,4,300,81,1200,,,
1822,28-01-2025,17:15:00,15,Female,52,Beauty,3,50,21,150,,,
840,29-01-2025,18:59:00,60,Male,62,Clothing,2,25,11.75,50,,,
1840,30-01-2025,20:22:00,138,Male,62,Clothing,2,25,11,50,,,
404,31-01-2025,19:55:00,59,Male,46,Electronics,2,500,160,1000,,,
899,01-02-2025,21:34:00,147,Male,26,Clothing,2,300,153,600,,,
990,02-02-2025,21:45:00,68,Female,58,Beauty,2,500,235,1000,,,
1404,03-02-2025,18:15:00,155,Male,46,Electronics,2,500,185,1000,,,
1899,04-02-2025,21:03:00,51,Male,26,Clothing,2,300,99,600,,,
1990,05-02-2025,17:02:00,48,Female,58,Beauty,2,500,155,1000,,,
382,06-02-2025,21:20:00,29,Female,53,Clothing,2,500,245,1000,,,
578,07-02-2025,22:42:00,68,Female,54,Clothing,4,30,9.3,120,,,
923,08-02-2025,17:20:00,62,Male,32,Beauty,3,300,165,900,,,
1382,09-02-2025,18:13:00,139,Female,53,Clothing,2,500,185,1000,,,
1578,10-02-2025,18:43:00,66,Female,54,Clothing,4,30,12,120,,,
1923,11-02-2025,17:38:00,74,Male,32,Beauty,3,300,159,900,,,
307,12-02-2025,22:54:00,32,Female,26,Electronics,2,25,8.5,50,,,
561,13-02-2025,17:04:00,34,Female,64,Clothing,4,500,250,2000,,,
651,14-02-2025,21:02:00,30,Male,51,Clothing,3,50,26,150,,,
1307,15-02-2025,22:11:00,68,Female,26,Electronics,2,25,11.75,50,,,
1561,16-02-2025,19:38:00,16,Female,64,Clothing,4,500,170,2000,,,
1651,17-02-2025,21:29:00,155,Male,51,Clothing,3,50,23.5,150,,,
988,18-02-2025,18:41:00,85,Female,63,Clothing,3,25,8,75,,,
1988,19-02-2025,18:47:00,144,Female,63,Clothing,3,25,7.25,75,,,
67,20-02-2025,20:19:00,119,Female,48,Beauty,4,300,129,1200,,,
1067,21-02-2025,17:01:00,105,Female,48,Beauty,4,300,129,1200,,,
915,22-02-2025,19:06:00,95,Female,26,Beauty,3,30,12.9,90,,,
985,23-02-2025,22:33:00,113,Female,19,Electronics,2,25,9,50,,,
1915,24-02-2025,22:50:00,53,Female,26,Beauty,3,30,9.3,90,,,
1985,25-02-2025,20:15:00,113,Female,19,Electronics,2,25,9.75,50,,,
56,26-02-2025,19:37:00,97,Female,26,Clothing,3,300,120,900,,,
159,27-02-2025,21:30:00,42,Male,26,Clothing,4,50,23.5,200,,,
862,28-02-2025,21:37:00,29,Male,28,Electronics,4,300,78,1200,,,
1056,01-03-2025,19:46:00,54,Female,26,Clothing,3,300,114,900,,,
1159,02-03-2025,18:08:00,41,Male,26,Clothing,4,50,18,200,,,
1862,03-03-2025,22:50:00,64,Male,28,Electronics,4,300,165,1200,,,
315,04-03-2025,18:53:00,122,Male,47,Clothing,2,30,15,60,,,
545,05-03-2025,17:18:00,61,Male,27,Clothing,2,25,8.25,50,,,
902,06-03-2025,17:16:00,108,Female,54,Beauty,1,50,21.5,50,,,
1315,07-03-2025,20:52:00,14,Male,47,Clothing,2,30,12.9,60,,,
1545,08-03-2025,18:21:00,16,Male,27,Clothing,2,25,8.25,50,,,
1902,09-03-2025,17:12:00,97,Female,54,Beauty,1,50,14,50,,,
170,10-03-2025,20:46:00,125,Female,25,Clothing,2,25,12.5,50,,,
685,11-03-2025,22:15:00,90,Male,57,Electronics,2,25,7.75,50,,,
958,12-03-2025,21:14:00,116,Male,62,Electronics,2,25,11,50,,,
1170,13-03-2025,17:13:00,96,Female,25,Clothing,2,25,8,50,,,
1685,14-03-2025,20:32:00,76,Male,57,Electronics,2,25,8.75,50,,,
1958,15-03-2025,19:19:00,125,Male,62,Electronics,2,25,11.75,50,,,
363,16-03-2025,22:51:00,92,Male,64,Beauty,1,25,13.5,25,,,
394,17-03-2025,19:27:00,105,Female,27,Clothing,1,500,165,500,,,
537,18-03-2025,18:07:00,98,Female,21,Beauty,1,500,275,500,,,
1363,19-03-2025,20:27:00,33,Male,64,Beauty,1,25,7.75,25,,,
1394,20-03-2025,20:06:00,14,Female,27,Clothing,1,500,250,500,,,
1537,21-03-2025,17:57:00,116,Female,21,Beauty,1,500,140,500,,,
387,22-03-2025,21:58:00,118,Male,44,Beauty,1,30,9,30,,,
556,23-03-2025,17:37:00,42,Female,18,Electronics,1,50,12.5,50,,,
782,24-03-2025,21:51:00,71,Male,59,Clothing,3,300,150,900,,,
906,25-03-2025,17:55:00,6,Female,20,Clothing,1,50,17,50,,,
1387,26-03-2025,17:48:00,37,Male,44,Beauty,1,30,15.6,30,,,
1556,27-03-2025,19:13:00,35,Female,18,Electronics,1,50,22.5,50,,,
1782,28-03-2025,20:23:00,116,Male,59,Clothing,3,300,141,900,,,
1906,29-03-2025,20:10:00,58,Female,20,Clothing,1,50,26.5,50,,,
560,30-03-2025,22:51:00,7,Female,25,Electronics,1,50,19,50,,,
944,31-03-2025,20:22:00,136,Male,44,Clothing,2,25,12,50,,,
1560,01-04-2025,17:16:00,91,Female,25,Electronics,1,50,18.5,50,,,
1944,02-04-2025,21:08:00,63,Male,44,Clothing,2,25,6.5,50,,,
481,03-04-2025,17:12:00,48,Female,43,Electronics,4,300,114,1200,,,
867,04-04-2025,22:40:00,152,Male,21,Electronics,1,500,185,500,,,
882,05-04-2025,21:41:00,144,Female,64,Electronics,2,25,13.25,50,,,
961,06-04-2025,22:36:00,86,Male,53,Beauty,4,50,23,200,,,
1481,07-04-2025,17:22:00,20,Female,43,Electronics,4,300,114,1200,,,
1867,08-04-2025,19:55:00,144,Male,21,Electronics,1,500,190,500,,,
1882,09-04-2025,20:56:00,15,Female,64,Electronics,2,25,9,50,,,
1961,10-04-2025,21:17:00,95,Male,53,Beauty,4,50,20.5,200,,,
187,11-04-2025,20:19:00,88,Female,64,Clothing,2,50,21,100,,,
446,12-04-2025,19:57:00,104,Male,21,Electronics,1,50,13,50,,,
1187,13-04-2025,17:05:00,52,Female,64,Clothing,2,50,12.5,100,,,
1446,14-04-2025,18:55:00,155,Male,21,Electronics,1,50,23.5,50,,,
539,15-04-2025,18:13:00,135,Male,25,Beauty,1,500,205,500,,,
587,16-04-2025,19:00:00,91,Female,40,Beauty,4,300,99,1200,,,
1539,17-04-2025,21:52:00,96,Male,25,Beauty,1,500,170,500,,,
1587,18-04-2025,20:06:00,140,Female,40,Beauty,4,300,105,1200,,,
212,19-04-2025,18:13:00,105,Male,21,Clothing,3,500,215,1500,,,
765,20-04-2025,19:03:00,77,Male,43,Clothing,4,50,12.5,200,,,
769,21-04-2025,18:57:00,18,Female,31,Electronics,4,30,10.2,120,,,
1212,22-04-2025,18:05:00,142,Male,21,Clothing,3,500,265,1500,,,
1765,23-04-2025,22:49:00,13,Male,43,Clothing,4,50,16,200,,,
1769,24-04-2025,22:50:00,116,Female,31,Electronics,4,30,9.3,120,,,
321,25-04-2025,19:53:00,30,Female,26,Electronics,2,25,9.5,50,,,
356,26-04-2025,18:35:00,71,Male,50,Electronics,3,500,255,1500,,,
510,27-04-2025,17:04:00,14,Female,39,Beauty,4,50,13,200,,,
534,28-04-2025,22:30:00,112,Male,45,Clothing,2,500,140,1000,,,
1321,29-04-2025,22:54:00,155,Female,26,Electronics,2,25,10.5,50,,,
1356,30-04-2025,21:31:00,11,Male,50,Electronics,3,500,245,1500,,,
1510,01-05-2025,18:21:00,124,Female,39,Beauty,4,50,19,200,,,
1534,02-05-2025,19:44:00,72,Male,45,Clothing,2,500,270,1000,,,
104,03-05-2025,22:58:00,129,Female,34,Beauty,2,500,190,1000,,,
110,04-05-2025,17:28:00,149,Male,27,Clothing,3,300,99,900,,,
352,05-05-2025,17:55:00,54,Male,57,Electronics,2,500,175,1000,,,
365,06-05-2025,22:12:00,151,Male,31,Clothing,1,300,93,300,,,
887,07-05-2025,19:20:00,44,Male,59,Clothing,4,25,10,100,,,
1104,08-05-2025,20:13:00,70,Female,34,Beauty,2,500,150,1000,,,
1110,09-05-2025,19:14:00,62,Male,27,Clothing,3,300,114,900,,,
1352,10-05-2025,17:40:00,14,Male,57,Electronics,2,500,260,1000,,,
1365,11-05-2025,20:22:00,18,Male,31,Clothing,1,300,156,300,,,
1887,12-05-2025,19:34:00,113,Male,59,Clothing,4,25,10,100,,,
629,13-05-2025,19:55:00,39,Male,62,Electronics,2,25,8,50,,,
1629,14-05-2025,20:18:00,144,Male,62,Electronics,2,25,10.75,50,,,
655,15-05-2025,18:43:00,19,Female,55,Clothing,1,500,210,500,,,
1655,16-05-2025,17:57:00,8,Female,55,Clothing,1,500,125,500,,,
567,17-05-2025,19:53:00,5,Female,25,Clothing,3,300,144,900,,,
1567,18-05-2025,17:10:00,76,Female,25,Clothing,3,300,162,900,,,
182,19-05-2025,19:27:00,27,Male,62,Beauty,4,30,10.2,120,,,
819,20-05-2025,21:59:00,111,Female,35,Beauty,2,50,26,100,,,
1182,21-05-2025,21:26:00,14,Male,62,Beauty,4,30,12.9,120,,,
1819,22-05-2025,20:44:00,83,Female,35,Beauty,2,50,13.5,100,,,
100,23-05-2025,19:34:00,21,Male,41,Electronics,1,30,9.3,30,,,
833,24-05-2025,18:39:00,85,Male,42,Beauty,4,50,24.5,200,,,
1100,25-05-2025,18:15:00,136,Male,41,Electronics,1,30,13.2,30,,,
1833,26-05-2025,17:20:00,56,Male,42,Beauty,4,50,18,200,,,
542,27-05-2025,18:41:00,50,Female,20,Beauty,1,50,24,50,,,
723,28-05-2025,21:57:00,120,Female,54,Beauty,4,50,20.5,200,,,
726,29-05-2025,19:37:00,72,Male,47,Clothing,4,300,126,1200,,,
1542,30-05-2025,20:30:00,147,Female,20,Beauty,1,50,14.5,50,,,
1723,31-05-2025,17:43:00,40,Female,54,Beauty,4,50,18,200,,,
1726,01-06-2025,18:12:00,13,Male,47,Clothing,4,300,93,1200,,,
488,02-06-2025,17:28:00,26,Female,51,Electronics,3,300,123,900,,,
1488,03-06-2025,19:24:00,9,Female,51,Electronics,3,300,126,900,,,
239,04-06-2025,19:34:00,1,Male,38,Electronics,3,500,165,1500,,,
498,05-06-2025,22:20:00,41,Female,50,Clothing,4,25,8.25,100,,,
532,06-06-2025,18:04:00,92,Female,64,Clothing,4,30,12.9,120,,,
669,07-06-2025,20:24:00,110,Male,24,Beauty,4,300,87,1200,,,
877,08-06-2025,19:52:00,134,Female,58,Clothing,1,25,6.75,25,,,
1239,09-06-2025,20:42:00,134,Male,38,Electronics,3,500,255,1500,,,
1498,10-06-2025,17:08:00,51,Female,50,Clothing,4,25,12.5,100,,,
1532,11-06-2025,22:48:00,51,Female,64,Clothing,4,30,15.6,120,,,
1669,12-06-2025,22:28:00,83,Male,24,Beauty,4,300,123,1200,,,
1877,13-06-2025,20:19:00,72,Female,58,Clothing,1,25,10.5,25,,,
422,14-06-2025,22:34:00,67,Female,28,Clothing,3,30,13.2,90,,,
466,15-06-2025,21:52:00,66,Male,63,Electronics,4,25,13.75,100,,,
1422,16-06-2025,20:41:00,35,Female,28,Clothing,3,30,13.5,90,,,
1466,17-06-2025,22:27:00,64,Male,63,Electronics,4,25,10.75,100,,,
583,18-06-2025,19:44:00,131,Female,24,Electronics,4,25,7.75,100,,,
654,19-06-2025,17:40:00,92,Male,42,Clothing,3,25,9.25,75,,,
1583,20-06-2025,22:54:00,102,Female,24,Electronics,4,25,13,100,,,
1654,21-06-2025,20:47:00,111,Male,42,Clothing,3,25,6.25,75,,,
40,22-06-2025,21:33:00,78,Male,45,Beauty,1,50,24.5,50,,,
699,23-06-2025,22:21:00,129,Female,37,Clothing,4,30,16.2,120,,,
727,24-06-2025,18:37:00,32,Male,55,Beauty,3,300,105,900,,,
830,25-06-2025,20:19:00,77,Female,64,Clothing,3,50,18.5,150,,,
1040,26-06-2025,21:24:00,112,Male,45,Beauty,1,50,21,50,,,
1699,27-06-2025,21:45:00,23,Female,37,Clothing,4,30,12.9,120,,,
1727,28-06-2025,21:06:00,72,Male,55,Beauty,3,300,75,900,,,
1830,29-06-2025,18:04:00,87,Female,64,Clothing,3,50,21,150,,,
224,30-06-2025,21:32:00,99,Female,25,Clothing,1,50,24,50,,,
271,01-07-2025,18:23:00,44,Female,62,Beauty,4,30,9.3,120,,,
1224,02-07-2025,17:10:00,103,Female,25,Clothing,1,50,20,50,,,
1271,03-07-2025,19:31:00,27,Female,62,Beauty,4,30,9,120,,,
36,04-07-2025,22:06:00,40,Male,52,Beauty,3,300,144,900,,,
157,05-07-2025,21:59:00,98,Male,62,Electronics,4,500,170,2000,,,
796,06-07-2025,19:50:00,38,Male,43,Beauty,4,30,7.8,120,,,
839,07-07-2025,21:02:00,130,Female,20,Electronics,4,300,96,1200,,,
927,08-07-2025,17:13:00,83,Male,43,Electronics,4,500,250,2000,,,
1036,09-07-2025,18:03:00,121,Male,52,Beauty,3,300,117,900,,,
1157,10-07-2025,21:24:00,81,Male,62,Electronics,4,500,270,2000,,,
1796,11-07-2025,18:36:00,69,Male,43,Beauty,4,30,11.1,120,,,
1839,12-07-2025,21:57:00,92,Female,20,Electronics,4,300,156,1200,,,
1927,13-07-2025,19:44:00,46,Male,43,Electronics,4,500,180,2000,,,
407,14-07-2025,22:17:00,117,Female,46,Electronics,3,300,138,900,,,
1407,15-07-2025,19:41:00,54,Female,46,Electronics,3,300,120,900,,,
46,16-07-2025,17:50:00,54,Female,20,Electronics,4,300,84,1200,,,
509,17-07-2025,19:35:00,70,Female,37,Electronics,3,300,141,900,,,
874,18-07-2025,18:14:00,90,Male,60,Beauty,1,30,12.6,30,,,
1046,19-07-2025,21:47:00,5,Female,20,Electronics,4,300,156,1200,,,
1509,20-07-2025,20:40:00,67,Female,37,Electronics,3,300,129,900,,,
1874,21-07-2025,20:58:00,126,Male,60,Beauty,1,30,12.6,30,,,
788,22-07-2025,18:54:00,90,Female,52,Beauty,3,300,105,900,,,
1788,23-07-2025,20:35:00,98,Female,52,Beauty,3,300,150,900,,,
378,24-07-2025,18:16:00,81,Male,50,Beauty,1,300,165,300,,,
1378,25-07-2025,21:56:00,27,Male,50,Beauty,1,300,132,300,,,
480,26-07-2025,22:12:00,126,Female,42,Beauty,4,500,225,2000,,,
492,27-07-2025,17:52:00,4,Male,61,Beauty,4,25,6.5,100,,,
737,28-07-2025,21:11:00,26,Female,33,Clothing,1,50,14,50,,,
1480,29-07-2025,18:05:00,3,Female,42,Beauty,4,500,165,2000,,,
1492,30-07-2025,22:09:00,146,Male,61,Beauty,4,25,10,100,,,
1737,31-07-2025,22:32:00,40,Female,33,Clothing,1,50,14,50,,,
684,01-08-2025,18:02:00,54,Female,28,Clothing,2,500,225,1000,,,
878,02-08-2025,18:53:00,31,Female,20,Clothing,1,30,11.7,30,,,
1684,03-08-2025,21:40:00,43,Female,28,Clothing,2,500,200,1000,,,
1878,04-08-2025,22:56:00,97,Female,20,Clothing,1,30,7.5,30,,,
78,05-08-2025,21:08:00,68,Female,47,Clothing,3,500,265,1500,,,
260,06-08-2025,21:09:00,107,Male,28,Beauty,2,30,10.5,60,,,
455,07-08-2025,19:15:00,134,Male,31,Electronics,4,25,13.25,100,,,
837,08-08-2025,20:35:00,53,Male,18,Beauty,3,30,7.5,90,,,
1078,09-08-2025,22:20:00,16,Female,47,Clothing,3,500,125,1500,,,
1260,10-08-2025,17:26:00,117,Male,28,Beauty,2,30,13.5,60,,,
1455,11-08-2025,21:35:00,32,Male,31,Electronics,4,25,13.75,100,,,
1837,12-08-2025,20:45:00,32,Male,18,Beauty,3,30,8.1,90,,,
45,13-08-2025,18:27:00,121,Female,55,Electronics,1,30,10.5,30,,,
449,14-08-2025,18:28:00,58,Male,25,Electronics,4,50,26.5,200,,,
1045,15-08-2025,17:28:00,110,Female,55,Electronics,1,30,9.9,30,,,
1449,16-08-2025,18:42:00,12,Male,25,Electronics,4,50,23.5,200,,,
904,17-08-2025,20:26:00,43,Male,28,Clothing,1,500,160,500,,,
1904,18-08-2025,19:41:00,117,Male,28,Clothing,1,500,220,500,,,
59,19-08-2025,18:28:00,61,Male,62,Clothing,1,50,27,50,,,
128,20-08-2025,22:22:00,77,Male,25,Beauty,1,500,180,500,,,
186,21-08-2025,18:15:00,92,Male,20,Clothing,4,50,23.5,200,,,
802,22-08-2025,18:00:00,57,Female,46,Beauty,1,30,9.9,30,,,
1059,23-08-2025,22:05:00,89,Male,62,Clothing,1,50,12.5,50,,,
1128,24-08-2025,17:35:00,60,Male,25,Beauty,1,500,135,500,,,
1186,25-08-2025,18:24:00,5,Male,20,Clothing,4,50,18.5,200,,,
1802,26-08-2025,22:17:00,33,Female,46,Beauty,1,30,9.6,30,,,
75,27-08-2025,20:51:00,110,Male,61,Beauty,4,50,13.5,200,,,
447,28-08-2025,17:57:00,37,Male,22,Beauty,4,500,245,2000,,,
528,29-08-2025,21:51:00,102,Female,36,Clothing,2,30,9.6,60,,,
1075,30-08-2025,19:17:00,92,Male,61,Beauty,4,50,21.5,200,,,
1447,31-08-2025,22:21:00,137,Male,22,Beauty,4,500,155,2000,,,
1528,01-09-2025,19:44:00,126,Female,36,Clothing,2,30,12.3,60,,,
759,02-09-2025,21:21:00,75,Male,49,Electronics,2,50,21.5,100,,,
870,03-09-2025,19:41:00,16,Female,46,Electronics,4,30,11.1,120,,,
1759,04-09-2025,17:27:00,102,Male,49,Electronics,2,50,23,100,,,
1870,05-09-2025,20:38:00,119,Female,46,Electronics,4,30,10.5,120,,,
77,06-09-2025,20:45:00,44,Female,47,Clothing,2,50,24,100,,,
381,07-09-2025,19:05:00,63,Female,44,Clothing,4,25,12.25,100,,,
439,08-09-2025,21:46:00,42,Male,50,Clothing,3,25,11.75,75,,,
792,09-09-2025,22:50:00,4,Female,20,Beauty,1,50,26.5,50,,,
1077,10-09-2025,18:45:00,141,Female,47,Clothing,2,50,15,100,,,
1381,11-09-2025,17:26:00,48,Female,44,Clothing,4,25,7.75,100,,,
1439,12-09-2025,20:53:00,76,Male,50,Clothing,3,25,7.25,75,,,
1792,13-09-2025,17:37:00,88,Female,20,Beauty,1,50,26.5,50,,,
176,14-09-2025,18:15:00,53,Female,43,Beauty,2,50,25.5,100,,,
216,15-09-2025,17:28:00,141,Male,62,Electronics,2,50,26.5,100,,,
1176,16-09-2025,20:33:00,34,Female,43,Beauty,2,50,21,100,,,
1216,17-09-2025,22:53:00,23,Male,62,Electronics,2,50,13,100,,,
772,18-09-2025,21:47:00,25,Male,26,Electronics,1,30,16.2,30,,,
1772,19-09-2025,19:06:00,59,Male,26,Electronics,1,30,13.2,30,,,
53,20-09-2025,17:57:00,32,Male,34,Electronics,2,50,22,100,,,
1053,21-09-2025,21:13:00,40,Male,34,Electronics,2,50,20.5,100,,,
43,22-09-2025,21:42:00,118,Female,48,Clothing,1,300,111,300,,,
71,23-09-2025,19:11:00,32,Female,51,Beauty,4,25,11.5,100,,,
